Datum,Bundesland,Bundesland_Id,Altersgruppe,7T_Hospitalisierung_Faelle,7T_Hospitalisierung_Inzidenz
2021-11-02,Nordrhein-Westfalen,05,60-79,269,7.03
2021-11-02,Nordrhein-Westfalen,05,80+,267,21.14
2021-11-02,Hessen,06,00-04,8,2.62
2021-11-02,Hessen,06,00+,368,5.85
2021-11-02,Hessen,06,05-14,4,0.69
2021-11-02,Hessen,06,15-34,42,2.85
2021-11-02,Hessen,06,35-59,100,4.56
2021-11-02,Hessen,06,60-79,101,7.65
2021-11-02,Hessen,06,80+,113,26.77
2021-11-02,Rheinland-Pfalz,07,00-04,2,1.03
2021-11-02,Rheinland-Pfalz,07,00+,181,4.42
2021-11-02,Rheinland-Pfalz,07,05-14,4,1.1
2021-11-02,Rheinland-Pfalz,07,15-34,20,2.18
2021-11-02,Rheinland-Pfalz,07,35-59,47,3.35
2021-11-02,Rheinland-Pfalz,07,60-79,44,4.76
2021-11-02,Rheinland-Pfalz,07,80+,64,21.81
2021-11-02,Baden-Württemberg,08,00-04,10,1.82
2021-11-02,Baden-Württemberg,08,00+,820,7.39
2021-11-02,Baden-Württemberg,08,05-14,10,0.98
2021-11-02,Baden-Württemberg,08,15-34,74,2.77
2021-11-02,Baden-Württemberg,08,35-59,253,6.61
2021-11-02,Baden-Württemberg,08,60-79,272,11.9
2021-11-02,Baden-Württemberg,08,80+,201,26.73
2021-11-02,Bayern,09,00-04,20,3.1
2021-11-02,Bayern,09,00+,1174,8.93
2021-11-02,Bayern,09,05-14,12,1.02
2021-11-02,Bayern,09,15-34,96,3.09
2021-11-02,Bayern,09,35-59,318,6.91
2021-11-02,Bayern,09,60-79,377,13.73
2021-11-02,Bayern,09,80+,351,40.27
2021-11-02,Saarland,10,00-04,0,0
2021-11-02,Saarland,10,00+,15,1.52
2021-11-02,Saarland,10,05-14,0,0
2021-11-02,Saarland,10,15-34,2,0.94
2021-11-02,Saarland,10,35-59,6,1.82
2021-11-02,Saarland,10,60-79,4,1.65
2021-11-02,Saarland,10,80+,3,3.84
2021-11-02,Berlin,11,00-04,6,3.14
2021-11-02,Berlin,11,00+,229,6.25
2021-11-02,Berlin,11,05-14,4,1.21
2021-11-02,Berlin,11,15-34,30,3.16
2021-11-02,Berlin,11,35-59,56,4.39
2021-11-02,Berlin,11,60-79,75,10.8
2021-11-02,Berlin,11,80+,58,26.22
2021-11-02,Brandenburg,12,00-04,0,0
2021-11-02,Brandenburg,12,00+,134,5.29
2021-11-02,Brandenburg,12,05-14,1,0.43
2021-11-02,Brandenburg,12,15-34,5,1.15
2021-11-02,Brandenburg,12,35-59,28,3.08
2021-11-02,Brandenburg,12,60-79,47,7.35
2021-11-02,Brandenburg,12,80+,53,25.4
2021-11-02,Mecklenburg-Vorpommern,13,00-04,0,0
2021-11-02,Mecklenburg-Vorpommern,13,00+,79,4.9
2021-11-02,Mecklenburg-Vorpommern,13,05-14,3,2.14
2021-11-02,Mecklenburg-Vorpommern,13,15-34,4,1.35
2021-11-02,Mecklenburg-Vorpommern,13,35-59,23,4.15
2021-11-02,Mecklenburg-Vorpommern,13,60-79,22,5.22
2021-11-02,Mecklenburg-Vorpommern,13,80+,27,20.24
2021-11-02,Sachsen,14,00-04,1,0.55
2021-11-02,Sachsen,14,00+,518,12.77
2021-11-02,Sachsen,14,05-14,5,1.37
2021-11-02,Sachsen,14,15-34,31,3.94
2021-11-02,Sachsen,14,35-59,88,6.51
2021-11-02,Sachsen,14,60-79,187,18.49
2021-11-02,Sachsen,14,80+,206,56.91
2021-11-02,Sachsen-Anhalt,15,00-04,0,0
2021-11-02,Sachsen-Anhalt,15,00+,165,7.57
2021-11-02,Sachsen-Anhalt,15,05-14,1,0.55
2021-11-02,Sachsen-Anhalt,15,15-34,12,3.05
2021-11-02,Sachsen-Anhalt,15,35-59,27,3.64
2021-11-02,Sachsen-Anhalt,15,60-79,57,9.76
2021-11-02,Sachsen-Anhalt,15,80+,68,35.54
2021-11-02,Thüringen,16,00-04,5,5.7
2021-11-02,Thüringen,16,00+,361,17.03
2021-11-02,Thüringen,16,05-14,3,1.63
2021-11-02,Thüringen,16,15-34,13,3.36
2021-11-02,Thüringen,16,35-59,77,10.65
2021-11-02,Thüringen,16,60-79,126,22.53
2021-11-02,Thüringen,16,80+,137,76.46
2021-11-01,Bundesgebiet,00,00-04,85,2.14
2021-11-01,Bundesgebiet,00,00+,5522,6.64
2021-11-01,Bundesgebiet,00,05-14,66,0.88
2021-11-01,Bundesgebiet,00,15-34,517,2.73
2021-11-01,Bundesgebiet,00,35-59,1454,5.07
2021-11-01,Bundesgebiet,00,60-79,1737,9.57
2021-11-01,Bundesgebiet,00,80+,1663,28.01
2021-11-01,Schleswig-Holstein,01,00-04,0,0
2021-11-01,Schleswig-Holstein,01,00+,83,2.85
2021-11-01,Schleswig-Holstein,01,05-14,1,0.38
2021-11-01,Schleswig-Holstein,01,15-34,17,2.7
2021-11-01,Schleswig-Holstein,01,35-59,29,2.87
2021-11-01,Schleswig-Holstein,01,60-79,20,3.02
2021-11-01,Schleswig-Holstein,01,80+,16,7.26
2021-11-01,Hamburg,02,00-04,1,1.01
2021-11-01,Hamburg,02,00+,67,3.62
2021-11-01,Hamburg,02,05-14,0,0
2021-11-01,Hamburg,02,15-34,3,0.61
2021-11-01,Hamburg,02,35-59,16,2.45
2021-11-01,Hamburg,02,60-79,26,7.98
2021-11-01,Hamburg,02,80+,21,18.66
2021-11-01,Niedersachsen,03,00-04,6,1.58
2021-11-01,Niedersachsen,03,00+,264,3.3
2021-11-01,Niedersachsen,03,05-14,2,0.27
2021-11-01,Niedersachsen,03,15-34,31,1.71
2021-11-01,Niedersachsen,03,35-59,81,2.97
2021-11-01,Niedersachsen,03,60-79,74,4.18
2021-11-01,Niedersachsen,03,80+,70,12.06
2021-11-01,Bremen,04,00-04,0,0
2021-11-01,Bremen,04,00+,30,4.41
2021-11-01,Bremen,04,05-14,1,1.66
2021-11-01,Bremen,04,15-34,6,3.47
2021-11-01,Bremen,04,35-59,11,4.88
2021-11-01,Bremen,04,60-79,8,5.71
2021-11-01,Bremen,04,80+,4,8.44
2021-11-01,Nordrhein-Westfalen,05,00-04,24,2.76
2021-11-01,Nordrhein-Westfalen,05,00+,978,5.46
2021-11-01,Nordrhein-Westfalen,05,05-14,18,1.1
2021-11-01,Nordrhein-Westfalen,05,15-34,117,2.79
2021-11-01,Nordrhein-Westfalen,05,35-59,258,4.2
2021-11-01,Nordrhein-Westfalen,05,60-79,289,7.56
2021-11-01,Nordrhein-Westfalen,05,80+,272,21.54
2021-11-01,Hessen,06,00-04,9,2.95
2021-11-01,Hessen,06,00+,388,6.17
2021-11-01,Hessen,06,05-14,4,0.69
2021-11-01,Hessen,06,15-34,50,3.4
2021-11-01,Hessen,06,35-59,107,4.88
2021-11-01,Hessen,06,60-79,106,8.03
2021-11-01,Hessen,06,80+,112,26.54
2021-11-01,Rheinland-Pfalz,07,00-04,4,2.06
2021-11-01,Rheinland-Pfalz,07,00+,203,4.95
2021-11-01,Rheinland-Pfalz,07,05-14,4,1.1
2021-11-01,Rheinland-Pfalz,07,15-34,25,2.72
2021-11-01,Rheinland-Pfalz,07,35-59,53,3.78
2021-11-01,Rheinland-Pfalz,07,60-79,51,5.51
2021-11-01,Rheinland-Pfalz,07,80+,66,22.49
2021-11-01,Baden-Württemberg,08,00-04,9,1.64
2021-11-01,Baden-Württemberg,08,00+,870,7.84
2021-11-01,Baden-Württemberg,08,05-14,10,0.98
2021-11-01,Baden-Württemberg,08,15-34,81,3.03
2021-11-01,Baden-Württemberg,08,35-59,261,6.82
2021-11-01,Baden-Württemberg,08,60-79,285,12.46
2021-11-01,Baden-Württemberg,08,80+,224,29.79
2021-11-01,Bayern,09,00-04,18,2.79
2021-11-01,Bayern,09,00+,1199,9.12
2021-11-01,Bayern,09,05-14,11,0.94
2021-11-01,Bayern,09,15-34,94,3.03
2021-11-01,Bayern,09,35-59,336,7.3
2021-11-01,Bayern,09,60-79,387,14.1
2021-11-01,Bayern,09,80+,353,40.5
2021-11-01,Saarland,10,00-04,0,0
2021-11-01,Saarland,10,00+,17,1.73
2021-11-01,Saarland,10,05-14,0,0
2021-11-01,Saarland,10,15-34,3,1.42
2021-11-01,Saarland,10,35-59,6,1.82
2021-11-01,Saarland,10,60-79,4,1.65
2021-11-01,Saarland,10,80+,4,5.12
2021-11-01,Berlin,11,00-04,5,2.61
2021-11-01,Berlin,11,00+,225,6.14
2021-11-01,Berlin,11,05-14,5,1.51
2021-11-01,Berlin,11,15-34,27,2.85
2021-11-01,Berlin,11,35-59,59,4.62
2021-11-01,Berlin,11,60-79,72,10.37
2021-11-01,Berlin,11,80+,57,25.76
2021-11-01,Brandenburg,12,00-04,1,0.92
2021-11-01,Brandenburg,12,00+,133,5.25
2021-11-01,Brandenburg,12,05-14,1,0.43
2021-11-01,Brandenburg,12,15-34,6,1.38
2021-11-01,Brandenburg,12,35-59,24,2.64
2021-11-01,Brandenburg,12,60-79,48,7.51
2021-11-01,Brandenburg,12,80+,53,25.4
2021-11-01,Mecklenburg-Vorpommern,13,00-04,0,0
2021-11-01,Mecklenburg-Vorpommern,13,00+,78,4.84
2021-11-01,Mecklenburg-Vorpommern,13,05-14,2,1.42
2021-11-01,Mecklenburg-Vorpommern,13,15-34,5,1.69
2021-11-01,Mecklenburg-Vorpommern,13,35-59,23,4.15
2021-11-01,Mecklenburg-Vorpommern,13,60-79,21,4.99
2021-11-01,Mecklenburg-Vorpommern,13,80+,27,20.24
2021-11-01,Sachsen,14,00-04,2,1.11
2021-11-01,Sachsen,14,00+,488,12.03
2021-11-01,Sachsen,14,05-14,3,0.82
2021-11-01,Sachsen,14,15-34,28,3.56
2021-11-01,Sachsen,14,35-59,94,6.95
2021-11-01,Sachsen,14,60-79,173,17.11
2021-11-01,Sachsen,14,80+,188,51.94
2021-11-01,Sachsen-Anhalt,15,00-04,1,1.14
2021-11-01,Sachsen-Anhalt,15,00+,149,6.83
2021-11-01,Sachsen-Anhalt,15,05-14,1,0.55
2021-11-01,Sachsen-Anhalt,15,15-34,11,2.8
2021-11-01,Sachsen-Anhalt,15,35-59,29,3.91
2021-11-01,Sachsen-Anhalt,15,60-79,50,8.56
2021-11-01,Sachsen-Anhalt,15,80+,57,29.79
2021-11-01,Thüringen,16,00-04,5,5.7
2021-11-01,Thüringen,16,00+,350,16.51
2021-11-01,Thüringen,16,05-14,3,1.63
2021-11-01,Thüringen,16,15-34,13,3.36
2021-11-01,Thüringen,16,35-59,67,9.27
2021-11-01,Thüringen,16,60-79,123,21.99
2021-11-01,Thüringen,16,80+,139,77.58
2021-10-31,Bundesgebiet,00,00-04,81,2.04
2021-10-31,Bundesgebiet,00,00+,5420,6.52
2021-10-31,Bundesgebiet,00,05-14,64,0.85
2021-10-31,Bundesgebiet,00,15-34,527,2.79
2021-10-31,Bundesgebiet,00,35-59,1437,5.01
2021-10-31,Bundesgebiet,00,60-79,1699,9.36
2021-10-31,Bundesgebiet,00,80+,1612,27.15
2021-10-31,Schleswig-Holstein,01,00-04,0,0
2021-10-31,Schleswig-Holstein,01,00+,81,2.78
2021-10-31,Schleswig-Holstein,01,05-14,1,0.38
2021-10-31,Schleswig-Holstein,01,15-34,16,2.54
2021-10-31,Schleswig-Holstein,01,35-59,29,2.87
2021-10-31,Schleswig-Holstein,01,60-79,19,2.87
2021-10-31,Schleswig-Holstein,01,80+,16,7.26
2021-10-31,Hamburg,02,00-04,1,1.01
2021-10-31,Hamburg,02,00+,67,3.62
2021-10-31,Hamburg,02,05-14,0,0
2021-10-31,Hamburg,02,15-34,4,0.81
2021-10-31,Hamburg,02,35-59,16,2.45
2021-10-31,Hamburg,02,60-79,27,8.28
2021-10-31,Hamburg,02,80+,19,16.88
2021-10-31,Niedersachsen,03,00-04,5,1.32
2021-10-31,Niedersachsen,03,00+,261,3.26
2021-10-31,Niedersachsen,03,05-14,2,0.27
2021-10-31,Niedersachsen,03,15-34,34,1.87
2021-10-31,Niedersachsen,03,35-59,77,2.82
2021-10-31,Niedersachsen,03,60-79,73,4.12
2021-10-31,Niedersachsen,03,80+,70,12.06
2021-10-31,Bremen,04,00-04,0,0
2021-10-31,Bremen,04,00+,29,4.26
2021-10-31,Bremen,04,05-14,1,1.66
2021-10-31,Bremen,04,15-34,6,3.47
2021-10-31,Bremen,04,35-59,12,5.33
2021-10-31,Bremen,04,60-79,6,4.28
2021-10-31,Bremen,04,80+,4,8.44
2021-10-31,Nordrhein-Westfalen,05,00-04,23,2.64
2021-10-31,Nordrhein-Westfalen,05,00+,969,5.41
2021-10-31,Nordrhein-Westfalen,05,05-14,18,1.1
2021-10-31,Nordrhein-Westfalen,05,15-34,125,2.99
2021-10-31,Nordrhein-Westfalen,05,35-59,254,4.14
2021-10-31,Nordrhein-Westfalen,05,60-79,283,7.4
2021-10-31,Nordrhein-Westfalen,05,80+,266,21.06
2021-10-31,Hessen,06,00-04,10,3.28
2021-10-31,Hessen,06,00+,377,5.99
2021-10-31,Hessen,06,05-14,4,0.69
2021-10-31,Hessen,06,15-34,50,3.4
2021-10-31,Hessen,06,35-59,104,4.74
2021-10-31,Hessen,06,60-79,103,7.8
2021-10-31,Hessen,06,80+,106,25.11
2021-10-31,Rheinland-Pfalz,07,00-04,5,2.57
2021-10-31,Rheinland-Pfalz,07,00+,206,5.03
2021-10-31,Rheinland-Pfalz,07,05-14,4,1.1
2021-10-31,Rheinland-Pfalz,07,15-34,27,2.94
2021-10-31,Rheinland-Pfalz,07,35-59,57,4.06
2021-10-31,Rheinland-Pfalz,07,60-79,54,5.84
2021-10-31,Rheinland-Pfalz,07,80+,59,20.11
2021-10-31,Baden-Württemberg,08,00-04,8,1.46
2021-10-31,Baden-Württemberg,08,00+,877,7.9
2021-10-31,Baden-Württemberg,08,05-14,9,0.88
2021-10-31,Baden-Württemberg,08,15-34,84,3.14
2021-10-31,Baden-Württemberg,08,35-59,258,6.75
2021-10-31,Baden-Württemberg,08,60-79,286,12.51
2021-10-31,Baden-Württemberg,08,80+,232,30.85
2021-10-31,Bayern,09,00-04,16,2.48
2021-10-31,Bayern,09,00+,1154,8.78
2021-10-31,Bayern,09,05-14,10,0.85
2021-10-31,Bayern,09,15-34,91,2.93
2021-10-31,Bayern,09,35-59,328,7.13
2021-10-31,Bayern,09,60-79,376,13.7
2021-10-31,Bayern,09,80+,333,38.21
2021-10-31,Saarland,10,00-04,0,0
2021-10-31,Saarland,10,00+,18,1.83
2021-10-31,Saarland,10,05-14,0,0
2021-10-31,Saarland,10,15-34,3,1.42
2021-10-31,Saarland,10,35-59,7,2.12
2021-10-31,Saarland,10,60-79,4,1.65
2021-10-31,Saarland,10,80+,4,5.12
2021-10-31,Berlin,11,00-04,5,2.61
2021-10-31,Berlin,11,00+,220,6
2021-10-31,Berlin,11,05-14,5,1.51
2021-10-31,Berlin,11,15-34,23,2.42
2021-10-31,Berlin,11,35-59,59,4.62
2021-10-31,Berlin,11,60-79,71,10.22
2021-10-31,Berlin,11,80+,57,25.76
2021-10-31,Brandenburg,12,00-04,1,0.92
2021-10-31,Brandenburg,12,00+,123,4.86
2021-10-31,Brandenburg,12,05-14,1,0.43
2021-10-31,Brandenburg,12,15-34,6,1.38
2021-10-31,Brandenburg,12,35-59,24,2.64
2021-10-31,Brandenburg,12,60-79,40,6.26
2021-10-31,Brandenburg,12,80+,51,24.44
2021-10-31,Mecklenburg-Vorpommern,13,00-04,0,0
2021-10-31,Mecklenburg-Vorpommern,13,00+,75,4.66
2021-10-31,Mecklenburg-Vorpommern,13,05-14,2,1.42
2021-10-31,Mecklenburg-Vorpommern,13,15-34,5,1.69
2021-10-31,Mecklenburg-Vorpommern,13,35-59,23,4.15
2021-10-31,Mecklenburg-Vorpommern,13,60-79,18,4.27
2021-10-31,Mecklenburg-Vorpommern,13,80+,27,20.24
2021-10-31,Sachsen,14,00-04,2,1.11
2021-10-31,Sachsen,14,00+,482,11.88
2021-10-31,Sachsen,14,05-14,3,0.82
2021-10-31,Sachsen,14,15-34,30,3.82
2021-10-31,Sachsen,14,35-59,93,6.88
2021-10-31,Sachsen,14,60-79,173,17.11
2021-10-31,Sachsen,14,80+,181,50
2021-10-31,Sachsen-Anhalt,15,00-04,1,1.14
2021-10-31,Sachsen-Anhalt,15,00+,151,6.92
2021-10-31,Sachsen-Anhalt,15,05-14,1,0.55
2021-10-31,Sachsen-Anhalt,15,15-34,11,2.8
2021-10-31,Sachsen-Anhalt,15,35-59,31,4.18
2021-10-31,Sachsen-Anhalt,15,60-79,48,8.22
2021-10-31,Sachsen-Anhalt,15,80+,59,30.84
2021-10-31,Thüringen,16,00-04,4,4.56
2021-10-31,Thüringen,16,00+,330,15.56
2021-10-31,Thüringen,16,05-14,3,1.63
2021-10-31,Thüringen,16,15-34,12,3.1
2021-10-31,Thüringen,16,35-59,65,8.99
2021-10-31,Thüringen,16,60-79,118,21.1
2021-10-31,Thüringen,16,80+,128,71.44
2021-10-30,Bundesgebiet,00,00-04,85,2.14
2021-10-30,Bundesgebiet,00,00+,5354,6.44
2021-10-30,Bundesgebiet,00,05-14,62,0.83
2021-10-30,Bundesgebiet,00,15-34,529,2.8
2021-10-30,Bundesgebiet,00,35-59,1409,4.92
2021-10-30,Bundesgebiet,00,60-79,1670,9.2
2021-10-30,Bundesgebiet,00,80+,1599,26.94
2021-10-30,Schleswig-Holstein,01,00-04,0,0
2021-10-30,Schleswig-Holstein,01,00+,81,2.78
2021-10-30,Schleswig-Holstein,01,05-14,1,0.38
2021-10-30,Schleswig-Holstein,01,15-34,16,2.54
2021-10-30,Schleswig-Holstein,01,35-59,28,2.78
2021-10-30,Schleswig-Holstein,01,60-79,19,2.87
2021-10-30,Schleswig-Holstein,01,80+,17,7.72
2021-10-30,Hamburg,02,00-04,1,1.01
2021-10-30,Hamburg,02,00+,66,3.56
2021-10-30,Hamburg,02,05-14,0,0
2021-10-30,Hamburg,02,15-34,3,0.61
2021-10-30,Hamburg,02,35-59,17,2.6
2021-10-30,Hamburg,02,60-79,23,7.06
2021-10-30,Hamburg,02,80+,22,19.55
2021-10-30,Niedersachsen,03,00-04,5,1.32
2021-10-30,Niedersachsen,03,00+,252,3.15
2021-10-30,Niedersachsen,03,05-14,3,0.41
2021-10-30,Niedersachsen,03,15-34,31,1.71
2021-10-30,Niedersachsen,03,35-59,71,2.6
2021-10-30,Niedersachsen,03,60-79,70,3.95
2021-10-30,Niedersachsen,03,80+,72,12.41
2021-10-30,Bremen,04,00-04,0,0
2021-10-30,Bremen,04,00+,30,4.41
2021-10-30,Bremen,04,05-14,1,1.66
2021-10-30,Bremen,04,15-34,7,4.05
2021-10-30,Bremen,04,35-59,11,4.88
2021-10-30,Bremen,04,60-79,6,4.28
2021-10-30,Bremen,04,80+,5,10.55
2021-10-30,Nordrhein-Westfalen,05,00-04,26,2.99
2021-10-30,Nordrhein-Westfalen,05,00+,973,5.43
2021-10-30,Nordrhein-Westfalen,05,05-14,13,0.79
2021-10-30,Nordrhein-Westfalen,05,15-34,123,2.94
2021-10-30,Nordrhein-Westfalen,05,35-59,261,4.25
2021-10-30,Nordrhein-Westfalen,05,60-79,289,7.56
2021-10-30,Nordrhein-Westfalen,05,80+,261,20.66
2021-10-30,Hessen,06,00-04,11,3.6
2021-10-30,Hessen,06,00+,365,5.8
2021-10-30,Hessen,06,05-14,5,0.86
2021-10-30,Hessen,06,15-34,52,3.53
2021-10-30,Hessen,06,35-59,103,4.69
2021-10-30,Hessen,06,60-79,96,7.27
2021-10-30,Hessen,06,80+,98,23.22
2021-10-30,Rheinland-Pfalz,07,00-04,4,2.06
2021-10-30,Rheinland-Pfalz,07,00+,209,5.1
2021-10-30,Rheinland-Pfalz,07,05-14,4,1.1
2021-10-30,Rheinland-Pfalz,07,15-34,25,2.72
2021-10-30,Rheinland-Pfalz,07,35-59,56,3.99
2021-10-30,Rheinland-Pfalz,07,60-79,61,6.6
2021-10-30,Rheinland-Pfalz,07,80+,59,20.11
2021-10-30,Baden-Württemberg,08,00-04,10,1.82
2021-10-30,Baden-Württemberg,08,00+,907,8.17
2021-10-30,Baden-Württemberg,08,05-14,9,0.88
2021-10-30,Baden-Württemberg,08,15-34,90,3.37
2021-10-30,Baden-Württemberg,08,35-59,251,6.56
2021-10-30,Baden-Württemberg,08,60-79,301,13.16
2021-10-30,Baden-Württemberg,08,80+,246,32.71
2021-10-30,Bayern,09,00-04,15,2.32
2021-10-30,Bayern,09,00+,1092,8.31
2021-10-30,Bayern,09,05-14,9,0.77
2021-10-30,Bayern,09,15-34,94,3.03
2021-10-30,Bayern,09,35-59,317,6.89
2021-10-30,Bayern,09,60-79,340,12.39
2021-10-30,Bayern,09,80+,317,36.37
2021-10-30,Saarland,10,00-04,1,2.42
2021-10-30,Saarland,10,00+,19,1.93
2021-10-30,Saarland,10,05-14,0,0
2021-10-30,Saarland,10,15-34,2,0.94
2021-10-30,Saarland,10,35-59,7,2.12
2021-10-30,Saarland,10,60-79,5,2.06
2021-10-30,Saarland,10,80+,4,5.12
2021-10-30,Berlin,11,00-04,5,2.61
2021-10-30,Berlin,11,00+,223,6.09
2021-10-30,Berlin,11,05-14,6,1.81
2021-10-30,Berlin,11,15-34,23,2.42
2021-10-30,Berlin,11,35-59,58,4.54
2021-10-30,Berlin,11,60-79,73,10.51
2021-10-30,Berlin,11,80+,58,26.22
2021-10-30,Brandenburg,12,00-04,1,0.92
2021-10-30,Brandenburg,12,00+,121,4.78
2021-10-30,Brandenburg,12,05-14,1,0.43
2021-10-30,Brandenburg,12,15-34,7,1.6
2021-10-30,Brandenburg,12,35-59,25,2.75
2021-10-30,Brandenburg,12,60-79,40,6.26
2021-10-30,Brandenburg,12,80+,47,22.52
2021-10-30,Mecklenburg-Vorpommern,13,00-04,0,0
2021-10-30,Mecklenburg-Vorpommern,13,00+,71,4.41
2021-10-30,Mecklenburg-Vorpommern,13,05-14,2,1.42
2021-10-30,Mecklenburg-Vorpommern,13,15-34,6,2.03
2021-10-30,Mecklenburg-Vorpommern,13,35-59,20,3.61
2021-10-30,Mecklenburg-Vorpommern,13,60-79,15,3.56
2021-10-30,Mecklenburg-Vorpommern,13,80+,28,20.99
2021-10-30,Sachsen,14,00-04,2,1.11
2021-10-30,Sachsen,14,00+,459,11.31
2021-10-30,Sachsen,14,05-14,2,0.55
2021-10-30,Sachsen,14,15-34,25,3.18
2021-10-30,Sachsen,14,35-59,88,6.51
2021-10-30,Sachsen,14,60-79,164,16.22
2021-10-30,Sachsen,14,80+,178,49.17
2021-10-30,Sachsen-Anhalt,15,00-04,1,1.14
2021-10-30,Sachsen-Anhalt,15,00+,155,7.11
2021-10-30,Sachsen-Anhalt,15,05-14,3,1.64
2021-10-30,Sachsen-Anhalt,15,15-34,11,2.8
2021-10-30,Sachsen-Anhalt,15,35-59,31,4.18
2021-10-30,Sachsen-Anhalt,15,60-79,49,8.39
2021-10-30,Sachsen-Anhalt,15,80+,60,31.36
2021-10-30,Thüringen,16,00-04,3,3.42
2021-10-30,Thüringen,16,00+,331,15.61
2021-10-30,Thüringen,16,05-14,3,1.63
2021-10-30,Thüringen,16,15-34,14,3.62
2021-10-30,Thüringen,16,35-59,65,8.99
2021-10-30,Thüringen,16,60-79,119,21.27
2021-10-30,Thüringen,16,80+,127,70.88
2021-10-29,Bundesgebiet,00,00-04,85,2.14
2021-10-29,Bundesgebiet,00,00+,5231,6.29
2021-10-29,Bundesgebiet,00,05-14,63,0.84
2021-10-29,Bundesgebiet,00,15-34,523,2.76
2021-10-29,Bundesgebiet,00,35-59,1370,4.78
2021-10-29,Bundesgebiet,00,60-79,1622,8.93
2021-10-29,Bundesgebiet,00,80+,1568,26.41
2021-10-29,Schleswig-Holstein,01,00-04,0,0
2021-10-29,Schleswig-Holstein,01,00+,81,2.78
2021-10-29,Schleswig-Holstein,01,05-14,1,0.38
2021-10-29,Schleswig-Holstein,01,15-34,16,2.54
2021-10-29,Schleswig-Holstein,01,35-59,27,2.68
2021-10-29,Schleswig-Holstein,01,60-79,18,2.72
2021-10-29,Schleswig-Holstein,01,80+,19,8.62
2021-10-29,Hamburg,02,00-04,1,1.01
2021-10-29,Hamburg,02,00+,62,3.35
2021-10-29,Hamburg,02,05-14,1,0.6
2021-10-29,Hamburg,02,15-34,3,0.61
2021-10-29,Hamburg,02,35-59,15,2.29
2021-10-29,Hamburg,02,60-79,22,6.75
2021-10-29,Hamburg,02,80+,20,17.77
2021-10-29,Niedersachsen,03,00-04,4,1.05
2021-10-29,Niedersachsen,03,00+,239,2.99
2021-10-29,Niedersachsen,03,05-14,3,0.41
2021-10-29,Niedersachsen,03,15-34,28,1.54
2021-10-29,Niedersachsen,03,35-59,70,2.56
2021-10-29,Niedersachsen,03,60-79,60,3.39
2021-10-29,Niedersachsen,03,80+,74,12.75
2021-10-29,Bremen,04,00-04,0,0
2021-10-29,Bremen,04,00+,31,4.56
2021-10-29,Bremen,04,05-14,1,1.66
2021-10-29,Bremen,04,15-34,6,3.47
2021-10-29,Bremen,04,35-59,11,4.88
2021-10-29,Bremen,04,60-79,8,5.71
2021-10-29,Bremen,04,80+,5,10.55
2021-10-29,Nordrhein-Westfalen,05,00-04,25,2.87
2021-10-29,Nordrhein-Westfalen,05,00+,971,5.42
2021-10-29,Nordrhein-Westfalen,05,05-14,11,0.67
2021-10-29,Nordrhein-Westfalen,05,15-34,124,2.96
2021-10-29,Nordrhein-Westfalen,05,35-59,256,4.17
2021-10-29,Nordrhein-Westfalen,05,60-79,295,7.71
2021-10-29,Nordrhein-Westfalen,05,80+,260,20.59
2021-10-29,Hessen,06,00-04,9,2.95
2021-10-29,Hessen,06,00+,361,5.74
2021-10-29,Hessen,06,05-14,6,1.04
2021-10-29,Hessen,06,15-34,56,3.8
2021-10-29,Hessen,06,35-59,92,4.19
2021-10-29,Hessen,06,60-79,100,7.57
2021-10-29,Hessen,06,80+,98,23.22
2021-10-29,Rheinland-Pfalz,07,00-04,6,3.09
2021-10-29,Rheinland-Pfalz,07,00+,216,5.27
2021-10-29,Rheinland-Pfalz,07,05-14,3,0.82
2021-10-29,Rheinland-Pfalz,07,15-34,28,3.05
2021-10-29,Rheinland-Pfalz,07,35-59,66,4.71
2021-10-29,Rheinland-Pfalz,07,60-79,54,5.84
2021-10-29,Rheinland-Pfalz,07,80+,59,20.11
2021-10-29,Baden-Württemberg,08,00-04,11,2.01
2021-10-29,Baden-Württemberg,08,00+,884,7.96
2021-10-29,Baden-Württemberg,08,05-14,11,1.08
2021-10-29,Baden-Württemberg,08,15-34,90,3.37
2021-10-29,Baden-Württemberg,08,35-59,241,6.3
2021-10-29,Baden-Württemberg,08,60-79,286,12.51
2021-10-29,Baden-Württemberg,08,80+,245,32.58
2021-10-29,Bayern,09,00-04,16,2.48
2021-10-29,Bayern,09,00+,1052,8.01
2021-10-29,Bayern,09,05-14,10,0.85
2021-10-29,Bayern,09,15-34,90,2.9
2021-10-29,Bayern,09,35-59,321,6.98
2021-10-29,Bayern,09,60-79,311,11.33
2021-10-29,Bayern,09,80+,304,34.88
2021-10-29,Saarland,10,00-04,1,2.42
2021-10-29,Saarland,10,00+,16,1.63
2021-10-29,Saarland,10,05-14,0,0
2021-10-29,Saarland,10,15-34,1,0.47
2021-10-29,Saarland,10,35-59,6,1.82
2021-10-29,Saarland,10,60-79,4,1.65
2021-10-29,Saarland,10,80+,4,5.12
2021-10-29,Berlin,11,00-04,4,2.09
2021-10-29,Berlin,11,00+,209,5.7
2021-10-29,Berlin,11,05-14,5,1.51
2021-10-29,Berlin,11,15-34,19,2
2021-10-29,Berlin,11,35-59,53,4.15
2021-10-29,Berlin,11,60-79,74,10.65
2021-10-29,Berlin,11,80+,54,24.41
